Sourcefile	20210805 115931 Meng_500ms_CO2_2panel.qmp
Exporttime	8/5/2021 02:13:56.042 PM

Start Time	8/5/2021 11:59:38.650 AM
End Time	8/5/2021 02:13:46.445 PM

		18			28			32			40			44			45			47			49			TP	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Pressure [mbar]	
8/5/2021 01:49:37.288 PM	6598.638	8.671286e-011	8/5/2021 01:49:37.503 PM	6598.853	1.442504e-010	8/5/2021 01:49:38.042 PM	6599.393	8.525734e-011	8/5/2021 01:49:38.581 PM	6599.931	3.444482e-012	8/5/2021 01:49:39.120 PM	6600.470	3.671358e-013	8/5/2021 01:49:39.658 PM	6601.009	2.036006e-013	8/5/2021 01:49:40.197 PM	6601.547	1.711082e-013	8/5/2021 01:49:40.736 PM	6602.086	1.307621e-013	8/5/2021 01:49:40.815 PM	6602.165	8.353882e-009
8/5/2021 01:49:40.877 PM	6602.227	8.576241e-011	8/5/2021 01:49:41.091 PM	6602.442	1.440185e-010	8/5/2021 01:49:41.632 PM	6602.982	8.553840e-011	8/5/2021 01:49:42.168 PM	6603.519	3.530942e-012	8/5/2021 01:49:42.706 PM	6604.057	3.480397e-013	8/5/2021 01:49:43.245 PM	6604.595	2.027808e-013	8/5/2021 01:49:43.783 PM	6605.133	1.896300e-013	8/5/2021 01:49:44.320 PM	6605.671	1.244689e-013	8/5/2021 01:49:44.403 PM	6605.754	8.393121e-009
8/5/2021 01:49:44.465 PM	6605.816	8.574286e-011	8/5/2021 01:49:44.680 PM	6606.030	1.445605e-010	8/5/2021 01:49:45.219 PM	6606.570	8.537630e-011	8/5/2021 01:49:45.758 PM	6607.108	3.478331e-012	8/5/2021 01:49:46.296 PM	6607.646	3.613677e-013	8/5/2021 01:49:46.834 PM	6608.185	2.044747e-013	8/5/2021 01:49:47.375 PM	6608.725	1.695070e-013	8/5/2021 01:49:47.912 PM	6609.263	1.291435e-013	8/5/2021 01:49:47.993 PM	6609.344	8.314845e-009
8/5/2021 01:49:48.055 PM	6609.405	8.630848e-011	8/5/2021 01:49:48.269 PM	6609.619	1.445513e-010	8/5/2021 01:49:48.808 PM	6610.158	8.529484e-011	8/5/2021 01:49:49.344 PM	6610.695	3.503556e-012	8/5/2021 01:49:49.882 PM	6611.233	3.777863e-013	8/5/2021 01:49:50.422 PM	6611.772	2.014278e-013	8/5/2021 01:49:50.961 PM	6612.312	1.753651e-013	8/5/2021 01:49:51.500 PM	6612.850	1.261479e-013	8/5/2021 01:49:51.580 PM	6612.930	8.393121e-009
8/5/2021 01:49:51.641 PM	6612.992	8.594617e-011	8/5/2021 01:49:51.856 PM	6613.206	1.441002e-010	8/5/2021 01:49:52.393 PM	6613.744	8.538581e-011	8/5/2021 01:49:52.930 PM	6614.281	3.491002e-012	8/5/2021 01:49:53.469 PM	6614.819	3.396218e-013	8/5/2021 01:49:54.008 PM	6615.358	2.106205e-013	8/5/2021 01:49:54.546 PM	6615.897	1.643752e-013	8/5/2021 01:49:55.084 PM	6616.434	1.164009e-013	8/5/2021 01:49:55.162 PM	6616.513	8.353882e-009
8/5/2021 01:49:55.224 PM	6616.575	8.541966e-011	8/5/2021 01:49:55.439 PM	6616.789	1.434559e-010	8/5/2021 01:49:55.977 PM	6617.328	8.511780e-011	8/5/2021 01:49:56.515 PM	6617.866	3.437871e-012	8/5/2021 01:49:57.055 PM	6618.405	3.432269e-013	8/5/2021 01:49:57.592 PM	6618.943	2.080573e-013	8/5/2021 01:49:58.133 PM	6619.483	1.700644e-013	8/5/2021 01:49:58.670 PM	6620.020	1.326053e-013	8/5/2021 01:49:58.752 PM	6620.103	8.393121e-009
8/5/2021 01:49:58.816 PM	6620.166	8.582589e-011	8/5/2021 01:49:59.032 PM	6620.382	1.429365e-010	8/5/2021 01:49:59.568 PM	6620.919	8.529393e-011	8/5/2021 01:50:00.106 PM	6621.457	3.447586e-012	8/5/2021 01:50:00.643 PM	6621.994	3.796546e-013	8/5/2021 01:50:01.183 PM	6622.533	2.180481e-013	8/5/2021 01:50:01.720 PM	6623.071	1.657871e-013	8/5/2021 01:50:02.257 PM	6623.608	1.264049e-013	8/5/2021 01:50:02.342 PM	6623.692	8.393121e-009
8/5/2021 01:50:02.403 PM	6623.754	8.585365e-011	8/5/2021 01:50:02.618 PM	6623.969	1.439532e-010	8/5/2021 01:50:03.155 PM	6624.506	8.557261e-011	8/5/2021 01:50:03.695 PM	6625.045	3.515547e-012	8/5/2021 01:50:04.232 PM	6625.582	3.457537e-013	8/5/2021 01:50:04.771 PM	6626.122	1.941613e-013	8/5/2021 01:50:05.309 PM	6626.659	1.728000e-013	8/5/2021 01:50:05.846 PM	6627.196	1.271072e-013	8/5/2021 01:50:05.929 PM	6627.280	8.353882e-009
8/5/2021 01:50:05.992 PM	6627.342	8.651787e-011	8/5/2021 01:50:06.207 PM	6627.557	1.437581e-010	8/5/2021 01:50:06.744 PM	6628.094	8.523164e-011	8/5/2021 01:50:07.281 PM	6628.632	3.481868e-012	8/5/2021 01:50:07.820 PM	6629.170	3.520950e-013	8/5/2021 01:50:08.357 PM	6629.707	1.992040e-013	8/5/2021 01:50:08.895 PM	6630.245	1.654317e-013	8/5/2021 01:50:09.433 PM	6630.784	1.272815e-013	8/5/2021 01:50:09.520 PM	6630.870	8.353882e-009
8/5/2021 01:50:09.582 PM	6630.932	8.695334e-011	8/5/2021 01:50:09.795 PM	6631.146	1.440526e-010	8/5/2021 01:50:10.333 PM	6631.683	8.555243e-011	8/5/2021 01:50:10.872 PM	6632.222	3.477652e-012	8/5/2021 01:50:11.408 PM	6632.759	3.710330e-013	8/5/2021 01:50:11.946 PM	6633.297	2.180518e-013	8/5/2021 01:50:12.482 PM	6633.833	1.559939e-013	8/5/2021 01:50:13.020 PM	6634.370	1.152625e-013	8/5/2021 01:50:13.098 PM	6634.449	8.393121e-009
8/5/2021 01:50:13.160 PM	6634.511	8.677602e-011	8/5/2021 01:50:13.375 PM	6634.725	1.436964e-010	8/5/2021 01:50:13.912 PM	6635.263	8.541813e-011	8/5/2021 01:50:14.453 PM	6635.803	3.508246e-012	8/5/2021 01:50:14.991 PM	6636.341	3.549474e-013	8/5/2021 01:50:15.528 PM	6636.879	2.064513e-013	8/5/2021 01:50:16.065 PM	6637.416	1.615783e-013	8/5/2021 01:50:16.604 PM	6637.954	1.305027e-013	8/5/2021 01:50:16.680 PM	6638.031	8.393121e-009
8/5/2021 01:50:16.744 PM	6638.094	8.660542e-011	8/5/2021 01:50:16.959 PM	6638.309	1.439916e-010	8/5/2021 01:50:17.496 PM	6638.847	8.549994e-011	8/5/2021 01:50:18.033 PM	6639.384	3.430118e-012	8/5/2021 01:50:18.572 PM	6639.922	3.482691e-013	8/5/2021 01:50:19.111 PM	6640.461	2.110294e-013	8/5/2021 01:50:19.648 PM	6640.999	1.717294e-013	8/5/2021 01:50:20.188 PM	6641.538	1.183833e-013	8/5/2021 01:50:20.266 PM	6641.617	8.432544e-009
8/5/2021 01:50:20.328 PM	6641.679	8.665060e-011	8/5/2021 01:50:20.542 PM	6641.892	1.435255e-010	8/5/2021 01:50:21.080 PM	6642.430	8.579263e-011	8/5/2021 01:50:21.616 PM	6642.967	3.449139e-012	8/5/2021 01:50:22.156 PM	6643.506	3.596332e-013	8/5/2021 01:50:22.695 PM	6644.045	2.189925e-013	8/5/2021 01:50:23.233 PM	6644.584	1.858408e-013	8/5/2021 01:50:23.776 PM	6645.126	1.277389e-013	8/5/2021 01:50:23.854 PM	6645.204	8.353882e-009
8/5/2021 01:50:23.914 PM	6645.265	8.653950e-011	8/5/2021 01:50:24.129 PM	6645.480	1.441197e-010	8/5/2021 01:50:24.670 PM	6646.020	8.533572e-011	8/5/2021 01:50:25.208 PM	6646.559	3.417382e-012	8/5/2021 01:50:25.747 PM	6647.098	3.409722e-013	8/5/2021 01:50:26.286 PM	6647.636	2.061766e-013	8/5/2021 01:50:26.824 PM	6648.175	1.758852e-013	8/5/2021 01:50:27.362 PM	6648.713	1.177686e-013	8/5/2021 01:50:27.448 PM	6648.798	8.432544e-009
8/5/2021 01:50:27.510 PM	6648.860	8.623459e-011	8/5/2021 01:50:27.726 PM	6649.076	1.440544e-010	8/5/2021 01:50:28.264 PM	6649.614	8.553139e-011	8/5/2021 01:50:28.800 PM	6650.150	3.454386e-012	8/5/2021 01:50:29.337 PM	6650.688	3.501092e-013	8/5/2021 01:50:29.874 PM	6651.225	2.181385e-013	8/5/2021 01:50:30.414 PM	6651.764	1.753379e-013	8/5/2021 01:50:30.953 PM	6652.304	1.164687e-013	8/5/2021 01:50:31.032 PM	6652.382	8.353882e-009
8/5/2021 01:50:31.094 PM	6652.444	8.610118e-011	8/5/2021 01:50:31.312 PM	6652.662	1.440838e-010	8/5/2021 01:50:31.849 PM	6653.200	8.559974e-011	8/5/2021 01:50:32.387 PM	6653.738	3.446570e-012	8/5/2021 01:50:32.926 PM	6654.276	3.521953e-013	8/5/2021 01:50:33.462 PM	6654.812	2.085410e-013	8/5/2021 01:50:34.000 PM	6655.350	1.693551e-013	8/5/2021 01:50:34.536 PM	6655.887	1.256376e-013	8/5/2021 01:50:34.618 PM	6655.969	8.353882e-009
8/5/2021 01:50:34.680 PM	6656.031	8.524292e-011	8/5/2021 01:50:34.896 PM	6656.247	1.439056e-010	8/5/2021 01:50:35.437 PM	6656.787	8.554144e-011	8/5/2021 01:50:35.976 PM	6657.326	3.492681e-012	8/5/2021 01:50:36.515 PM	6657.866	3.440910e-013	8/5/2021 01:50:37.055 PM	6658.405	2.125199e-013	8/5/2021 01:50:37.594 PM	6658.945	1.669314e-013	8/5/2021 01:50:38.134 PM	6659.484	1.251917e-013	8/5/2021 01:50:38.220 PM	6659.570	8.353882e-009
8/5/2021 01:50:38.281 PM	6659.632	8.676230e-011	8/5/2021 01:50:38.497 PM	6659.848	1.435553e-010	8/5/2021 01:50:39.038 PM	6660.388	8.557381e-011	8/5/2021 01:50:39.576 PM	6660.927	3.497488e-012	8/5/2021 01:50:40.115 PM	6661.466	3.426896e-013	8/5/2021 01:50:40.654 PM	6662.004	2.040026e-013	8/5/2021 01:50:41.192 PM	6662.543	1.547519e-013	8/5/2021 01:50:41.729 PM	6663.080	1.116558e-013	8/5/2021 01:50:41.808 PM	6663.158	8.393121e-009
8/5/2021 01:50:41.870 PM	6663.220	8.574503e-011	8/5/2021 01:50:42.083 PM	6663.434	1.443749e-010	8/5/2021 01:50:42.622 PM	6663.972	8.568735e-011	8/5/2021 01:50:43.160 PM	6664.510	3.535655e-012	8/5/2021 01:50:43.697 PM	6665.048	3.454535e-013	8/5/2021 01:50:44.238 PM	6665.588	2.083263e-013	8/5/2021 01:50:44.777 PM	6666.128	1.728498e-013	8/5/2021 01:50:45.315 PM	6666.666	1.207563e-013	8/5/2021 01:50:45.395 PM	6666.746	8.393121e-009
8/5/2021 01:50:45.458 PM	6666.809	8.663445e-011	8/5/2021 01:50:45.673 PM	6667.024	1.440993e-010	8/5/2021 01:50:46.211 PM	6667.562	8.565284e-011	8/5/2021 01:50:46.750 PM	6668.100	3.459077e-012	8/5/2021 01:50:47.288 PM	6668.639	3.747613e-013	8/5/2021 01:50:47.825 PM	6669.176	2.076603e-013	8/5/2021 01:50:48.362 PM	6669.713	1.595116e-013	8/5/2021 01:50:48.901 PM	6670.251	1.209940e-013	8/5/2021 01:50:48.984 PM	6670.335	8.393121e-009
8/5/2021 01:50:49.047 PM	6670.397	8.685600e-011	8/5/2021 01:50:49.261 PM	6670.611	1.437459e-010	8/5/2021 01:50:49.800 PM	6671.150	8.555584e-011	8/5/2021 01:50:50.339 PM	6671.690	3.527990e-012	8/5/2021 01:50:50.880 PM	6672.230	3.492270e-013	8/5/2021 01:50:51.417 PM	6672.768	2.124363e-013	8/5/2021 01:50:51.959 PM	6673.309	1.619201e-013	8/5/2021 01:50:52.497 PM	6673.848	1.106035e-013	8/5/2021 01:50:52.584 PM	6673.935	8.393121e-009
8/5/2021 01:50:52.647 PM	6673.997	8.658496e-011	8/5/2021 01:50:52.863 PM	6674.213	1.436205e-010	8/5/2021 01:50:53.402 PM	6674.753	8.538976e-011	8/5/2021 01:50:53.939 PM	6675.290	3.460817e-012	8/5/2021 01:50:54.479 PM	6675.829	3.530496e-013	8/5/2021 01:50:55.016 PM	6676.367	1.998981e-013	8/5/2021 01:50:55.554 PM	6676.905	1.573175e-013	8/5/2021 01:50:56.094 PM	6677.444	1.190556e-013	8/5/2021 01:50:56.170 PM	6677.521	8.393121e-009
8/5/2021 01:50:56.232 PM	6677.583	8.689845e-011	8/5/2021 01:50:56.448 PM	6677.799	1.435004e-010	8/5/2021 01:50:56.985 PM	6678.336	8.558480e-011	8/5/2021 01:50:57.522 PM	6678.873	3.522891e-012	8/5/2021 01:50:58.062 PM	6679.412	3.417752e-013	8/5/2021 01:50:58.599 PM	6679.949	2.036720e-013	8/5/2021 01:50:59.136 PM	6680.487	1.617400e-013	8/5/2021 01:50:59.674 PM	6681.025	1.283829e-013	8/5/2021 01:50:59.760 PM	6681.111	8.393121e-009
8/5/2021 01:50:59.823 PM	6681.173	8.604411e-011	8/5/2021 01:51:00.039 PM	6681.389	1.436854e-010	8/5/2021 01:51:00.576 PM	6681.927	8.527867e-011	8/5/2021 01:51:01.117 PM	6682.467	3.495285e-012	8/5/2021 01:51:01.655 PM	6683.005	3.433638e-013	8/5/2021 01:51:02.193 PM	6683.544	2.039299e-013	8/5/2021 01:51:02.732 PM	6684.082	1.666079e-013	8/5/2021 01:51:03.270 PM	6684.620	1.161311e-013	8/5/2021 01:51:03.352 PM	6684.703	8.432544e-009
8/5/2021 01:51:03.415 PM	6684.765	8.603623e-011	8/5/2021 01:51:03.630 PM	6684.980	1.432993e-010	8/5/2021 01:51:04.168 PM	6685.518	8.550149e-011	8/5/2021 01:51:04.707 PM	6686.058	3.458542e-012	8/5/2021 01:51:05.246 PM	6686.596	3.476075e-013	8/5/2021 01:51:05.784 PM	6687.135	1.999355e-013	8/5/2021 01:51:06.321 PM	6687.672	1.711848e-013	8/5/2021 01:51:06.861 PM	6688.211	1.262477e-013	8/5/2021 01:51:06.941 PM	6688.291	8.472153e-009
8/5/2021 01:51:07.002 PM	6688.353	8.615464e-011	8/5/2021 01:51:07.217 PM	6688.568	1.426514e-010	8/5/2021 01:51:07.756 PM	6689.106	8.562202e-011	8/5/2021 01:51:08.295 PM	6689.645	3.520585e-012	8/5/2021 01:51:08.832 PM	6690.183	3.782108e-013	8/5/2021 01:51:09.372 PM	6690.722	2.085042e-013	8/5/2021 01:51:09.911 PM	6691.261	1.476858e-013	8/5/2021 01:51:10.449 PM	6691.800	1.185885e-013	8/5/2021 01:51:10.528 PM	6691.878	8.432544e-009
8/5/2021 01:51:10.590 PM	6691.940	8.667289e-011	8/5/2021 01:51:10.805 PM	6692.155	1.431352e-010	8/5/2021 01:51:11.343 PM	6692.693	8.583569e-011	8/5/2021 01:51:11.880 PM	6693.230	3.510552e-012	8/5/2021 01:51:12.417 PM	6693.768	3.591521e-013	8/5/2021 01:51:12.957 PM	6694.307	1.988878e-013	8/5/2021 01:51:13.495 PM	6694.845	1.679985e-013	8/5/2021 01:51:14.032 PM	6695.383	1.137187e-013	8/5/2021 01:51:14.115 PM	6695.466	8.432544e-009
8/5/2021 01:51:14.177 PM	6695.528	8.570655e-011	8/5/2021 01:51:14.392 PM	6695.743	1.430200e-010	8/5/2021 01:51:14.929 PM	6696.280	8.527437e-011	8/5/2021 01:51:15.469 PM	6696.819	3.445590e-012	8/5/2021 01:51:16.006 PM	6697.356	3.647380e-013	8/5/2021 01:51:16.544 PM	6697.894	2.177627e-013	8/5/2021 01:51:17.080 PM	6698.431	1.740526e-013	8/5/2021 01:51:17.621 PM	6698.971	1.212383e-013	8/5/2021 01:51:17.699 PM	6699.050	8.353882e-009
8/5/2021 01:51:17.761 PM	6699.112	8.613966e-011	8/5/2021 01:51:17.976 PM	6699.326	1.433208e-010	8/5/2021 01:51:18.514 PM	6699.865	8.574231e-011	8/5/2021 01:51:19.050 PM	6700.401	3.414887e-012	8/5/2021 01:51:19.589 PM	6700.939	3.548418e-013	8/5/2021 01:51:20.128 PM	6701.478	2.148370e-013	8/5/2021 01:51:20.665 PM	6702.016	1.625611e-013	8/5/2021 01:51:21.203 PM	6702.554	1.396448e-013	8/5/2021 01:51:21.289 PM	6702.640	8.393121e-009
8/5/2021 01:51:21.351 PM	6702.701	8.484344e-011	8/5/2021 01:51:21.565 PM	6702.915	1.439422e-010	8/5/2021 01:51:22.103 PM	6703.453	8.576700e-011	8/5/2021 01:51:22.640 PM	6703.991	3.489631e-012	8/5/2021 01:51:23.178 PM	6704.529	3.574038e-013	8/5/2021 01:51:23.718 PM	6705.068	2.139067e-013	8/5/2021 01:51:24.255 PM	6705.605	1.715517e-013	8/5/2021 01:51:24.793 PM	6706.144	1.335706e-013	8/5/2021 01:51:24.873 PM	6706.224	8.432544e-009
8/5/2021 01:51:24.936 PM	6706.286	8.580242e-011	8/5/2021 01:51:25.150 PM	6706.500	1.435387e-010	8/5/2021 01:51:25.687 PM	6707.037	8.585248e-011	8/5/2021 01:51:26.224 PM	6707.575	3.552759e-012	8/5/2021 01:51:26.762 PM	6708.113	3.505663e-013	8/5/2021 01:51:27.299 PM	6708.650	2.267807e-013	8/5/2021 01:51:27.838 PM	6709.188	1.808231e-013	8/5/2021 01:51:28.376 PM	6709.726	1.288558e-013	8/5/2021 01:51:28.454 PM	6709.804	8.432544e-009
8/5/2021 01:51:28.515 PM	6709.866	8.533542e-011	8/5/2021 01:51:28.728 PM	6710.079	1.446835e-010	8/5/2021 01:51:29.267 PM	6710.618	8.596786e-011	8/5/2021 01:51:29.805 PM	6711.155	3.510107e-012	8/5/2021 01:51:30.344 PM	6711.694	3.535008e-013	8/5/2021 01:51:30.883 PM	6712.234	2.087529e-013	8/5/2021 01:51:31.423 PM	6712.773	1.629710e-013	8/5/2021 01:51:31.961 PM	6713.312	1.314513e-013	8/5/2021 01:51:32.045 PM	6713.395	8.432544e-009
8/5/2021 01:51:32.108 PM	6713.458	8.584056e-011	8/5/2021 01:51:32.322 PM	6713.673	1.434987e-010	8/5/2021 01:51:32.861 PM	6714.211	8.617720e-011	8/5/2021 01:51:33.397 PM	6714.747	3.450183e-012	8/5/2021 01:51:33.935 PM	6715.285	3.437724e-013	8/5/2021 01:51:34.472 PM	6715.823	2.082841e-013	8/5/2021 01:51:35.011 PM	6716.362	1.797307e-013	8/5/2021 01:51:35.549 PM	6716.899	1.041762e-013	8/5/2021 01:51:35.626 PM	6716.977	8.393121e-009
8/5/2021 01:51:35.688 PM	6717.039	8.687342e-011	8/5/2021 01:51:35.904 PM	6717.254	1.437257e-010	8/5/2021 01:51:36.440 PM	6717.791	8.582068e-011	8/5/2021 01:51:36.977 PM	6718.328	3.458116e-012	8/5/2021 01:51:37.516 PM	6718.866	3.559534e-013	8/5/2021 01:51:38.054 PM	6719.404	2.042079e-013	8/5/2021 01:51:38.591 PM	6719.941	1.633927e-013	8/5/2021 01:51:39.128 PM	6720.479	1.322244e-013	8/5/2021 01:51:39.207 PM	6720.557	8.432544e-009
8/5/2021 01:51:39.269 PM	6720.619	8.544164e-011	8/5/2021 01:51:39.484 PM	6720.834	1.437245e-010	8/5/2021 01:51:40.022 PM	6721.372	8.593457e-011	8/5/2021 01:51:40.560 PM	6721.910	3.489829e-012	8/5/2021 01:51:41.098 PM	6722.449	3.500939e-013	8/5/2021 01:51:41.637 PM	6722.987	2.179444e-013	8/5/2021 01:51:42.176 PM	6723.526	1.787248e-013	8/5/2021 01:51:42.714 PM	6724.065	1.225068e-013	8/5/2021 01:51:42.799 PM	6724.149	8.393121e-009
8/5/2021 01:51:42.860 PM	6724.210	8.649403e-011	8/5/2021 01:51:43.074 PM	6724.425	1.435035e-010	8/5/2021 01:51:43.615 PM	6724.965	8.591685e-011	8/5/2021 01:51:44.152 PM	6725.502	3.543071e-012	8/5/2021 01:51:44.689 PM	6726.040	3.829945e-013	8/5/2021 01:51:45.230 PM	6726.580	2.053112e-013	8/5/2021 01:51:45.769 PM	6727.120	1.575071e-013	8/5/2021 01:51:46.307 PM	6727.658	1.119881e-013	8/5/2021 01:51:46.385 PM	6727.736	8.393121e-009
8/5/2021 01:51:46.448 PM	6727.799	8.640458e-011	8/5/2021 01:51:46.663 PM	6728.013	1.438133e-010	8/5/2021 01:51:47.202 PM	6728.553	8.592968e-011	8/5/2021 01:51:47.741 PM	6729.091	3.446030e-012	8/5/2021 01:51:48.280 PM	6729.631	3.470931e-013	8/5/2021 01:51:48.818 PM	6730.169	2.226523e-013	8/5/2021 01:51:49.359 PM	6730.709	1.798752e-013	8/5/2021 01:51:49.897 PM	6731.248	1.130992e-013	8/5/2021 01:51:49.976 PM	6731.326	8.432544e-009
8/5/2021 01:51:50.039 PM	6731.389	8.526464e-011	8/5/2021 01:51:50.255 PM	6731.605	1.444789e-010	8/5/2021 01:51:50.794 PM	6732.145	8.587597e-011	8/5/2021 01:51:51.333 PM	6732.683	3.466769e-012	8/5/2021 01:51:51.872 PM	6733.223	3.374369e-013	8/5/2021 01:51:52.412 PM	6733.762	2.122766e-013	8/5/2021 01:51:52.951 PM	6734.301	1.713234e-013	8/5/2021 01:51:53.490 PM	6734.841	1.256926e-013	8/5/2021 01:51:53.569 PM	6734.920	8.432544e-009
8/5/2021 01:51:53.632 PM	6734.982	8.679591e-011	8/5/2021 01:51:53.847 PM	6735.197	1.433971e-010	8/5/2021 01:51:54.384 PM	6735.735	8.604965e-011	8/5/2021 01:51:54.922 PM	6736.273	3.465679e-012	8/5/2021 01:51:55.459 PM	6736.810	3.562354e-013	8/5/2021 01:51:55.998 PM	6737.348	2.116038e-013	8/5/2021 01:51:56.536 PM	6737.886	1.641985e-013	8/5/2021 01:51:57.073 PM	6738.424	1.206977e-013	8/5/2021 01:51:57.152 PM	6738.502	8.472153e-009
8/5/2021 01:51:57.214 PM	6738.564	8.643847e-011	8/5/2021 01:51:57.427 PM	6738.778	1.425756e-010	8/5/2021 01:51:57.964 PM	6739.314	8.594128e-011	8/5/2021 01:51:58.502 PM	6739.852	3.451697e-012	8/5/2021 01:51:59.040 PM	6740.390	3.524841e-013	8/5/2021 01:51:59.576 PM	6740.927	2.124506e-013	8/5/2021 01:52:00.113 PM	6741.464	1.707905e-013	8/5/2021 01:52:00.652 PM	6742.002	1.276477e-013	8/5/2021 01:52:00.736 PM	6742.087	8.393121e-009
8/5/2021 01:52:00.799 PM	6742.149	8.666617e-011	8/5/2021 01:52:01.013 PM	6742.363	1.431709e-010	8/5/2021 01:52:01.550 PM	6742.900	8.566356e-011	8/5/2021 01:52:02.088 PM	6743.439	3.429272e-012	8/5/2021 01:52:02.627 PM	6743.978	3.665809e-013	8/5/2021 01:52:03.165 PM	6744.515	2.213383e-013	8/5/2021 01:52:03.704 PM	6745.054	1.665363e-013	8/5/2021 01:52:04.240 PM	6745.591	1.242321e-013	8/5/2021 01:52:04.322 PM	6745.673	8.393121e-009
8/5/2021 01:52:04.384 PM	6745.735	8.586617e-011	8/5/2021 01:52:04.599 PM	6745.949	1.440932e-010	8/5/2021 01:52:05.136 PM	6746.487	8.609969e-011	8/5/2021 01:52:05.673 PM	6747.024	3.412741e-012	8/5/2021 01:52:06.213 PM	6747.563	3.607843e-013	8/5/2021 01:52:06.750 PM	6748.100	2.063356e-013	8/5/2021 01:52:07.288 PM	6748.638	1.592006e-013	8/5/2021 01:52:07.825 PM	6749.176	1.259501e-013	8/5/2021 01:52:07.904 PM	6749.254	8.432544e-009
8/5/2021 01:52:07.967 PM	6749.317	8.648667e-011	8/5/2021 01:52:08.182 PM	6749.532	1.435714e-010	8/5/2021 01:52:08.719 PM	6750.069	8.592695e-011	8/5/2021 01:52:09.256 PM	6750.607	3.488467e-012	8/5/2021 01:52:09.795 PM	6751.146	3.712240e-013	8/5/2021 01:52:10.334 PM	6751.684	2.041540e-013	8/5/2021 01:52:10.872 PM	6752.222	1.785838e-013	8/5/2021 01:52:11.411 PM	6752.762	1.175577e-013	8/5/2021 01:52:11.494 PM	6752.844	8.393121e-009
8/5/2021 01:52:11.555 PM	6752.906	8.649067e-011	8/5/2021 01:52:11.770 PM	6753.121	1.438662e-010	8/5/2021 01:52:12.307 PM	6753.658	8.627306e-011	8/5/2021 01:52:12.846 PM	6754.196	3.470058e-012	8/5/2021 01:52:13.383 PM	6754.733	3.579952e-013	8/5/2021 01:52:13.920 PM	6755.271	2.309987e-013	8/5/2021 01:52:14.458 PM	6755.809	1.633744e-013	8/5/2021 01:52:14.995 PM	6756.346	1.300118e-013	8/5/2021 01:52:15.082 PM	6756.433	8.353882e-009
8/5/2021 01:52:15.144 PM	6756.495	8.684899e-011	8/5/2021 01:52:15.359 PM	6756.709	1.431073e-010	8/5/2021 01:52:15.896 PM	6757.247	8.604079e-011	8/5/2021 01:52:16.433 PM	6757.784	3.448533e-012	8/5/2021 01:52:16.972 PM	6758.322	3.470800e-013	8/5/2021 01:52:17.510 PM	6758.860	2.125977e-013	8/5/2021 01:52:18.048 PM	6759.398	1.905476e-013	8/5/2021 01:52:18.584 PM	6759.935	1.163362e-013	8/5/2021 01:52:18.664 PM	6760.015	8.393121e-009
8/5/2021 01:52:18.728 PM	6760.078	8.641042e-011	8/5/2021 01:52:18.941 PM	6760.291	1.436717e-010	8/5/2021 01:52:19.480 PM	6760.830	8.621198e-011	8/5/2021 01:52:20.017 PM	6761.368	3.445432e-012	8/5/2021 01:52:20.554 PM	6761.905	3.459590e-013	8/5/2021 01:52:21.094 PM	6762.444	2.288680e-013	8/5/2021 01:52:21.632 PM	6762.982	1.633769e-013	8/5/2021 01:52:22.168 PM	6763.519	1.305940e-013	8/5/2021 01:52:22.252 PM	6763.602	8.393121e-009
8/5/2021 01:52:22.313 PM	6763.664	8.542941e-011	8/5/2021 01:52:22.528 PM	6763.878	1.430628e-010	8/5/2021 01:52:23.065 PM	6764.416	8.620678e-011	8/5/2021 01:52:23.603 PM	6764.954	3.484577e-012	8/5/2021 01:52:24.142 PM	6765.492	3.456425e-013	8/5/2021 01:52:24.680 PM	6766.031	2.227598e-013	8/5/2021 01:52:25.217 PM	6766.568	1.754370e-013	8/5/2021 01:52:25.754 PM	6767.105	1.264290e-013	8/5/2021 01:52:25.840 PM	6767.191	8.393121e-009
8/5/2021 01:52:25.904 PM	6767.254	8.594459e-011	8/5/2021 01:52:26.117 PM	6767.467	1.434584e-010	8/5/2021 01:52:26.654 PM	6768.004	8.583078e-011	8/5/2021 01:52:27.191 PM	6768.541	3.474934e-012	8/5/2021 01:52:27.728 PM	6769.079	3.479462e-013	8/5/2021 01:52:28.268 PM	6769.618	2.012913e-013	8/5/2021 01:52:28.805 PM	6770.155	1.794259e-013	8/5/2021 01:52:29.343 PM	6770.693	1.322076e-013	8/5/2021 01:52:29.422 PM	6770.772	8.432544e-009
8/5/2021 01:52:29.484 PM	6770.834	8.653035e-011	8/5/2021 01:52:29.697 PM	6771.048	1.438225e-010	8/5/2021 01:52:30.236 PM	6771.586	8.600685e-011	8/5/2021 01:52:30.773 PM	6772.123	3.394130e-012	8/5/2021 01:52:31.311 PM	6772.661	3.426223e-013	8/5/2021 01:52:31.848 PM	6773.199	2.007795e-013	8/5/2021 01:52:32.385 PM	6773.736	1.668163e-013	8/5/2021 01:52:32.924 PM	6774.274	1.110893e-013	8/5/2021 01:52:33.008 PM	6774.359	8.432544e-009
