123.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
128.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
133.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
138.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
143.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
148.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
153.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
158.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
163.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
168.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
173.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
178.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
183.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
188.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
193.69	2.6428e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
